Label,Value,Timestamp
Timber,33,1714646025
Vegetables,91,1714646025
Ale,0,1714646030
Approval,77,1714646030
Berries,43,1714646030
Clay,0,1714646030
Eggs,1,1714646030
Firewood,1743,1714646030
Hides,0,1714646030
Iron Ore,158,1714646030
Leather,82,1714646030
Meat,0,1714646030
Planks,256,1714646030
Regional Wealth,1010,1714646030
Roof Tiles,50,1714646030
Stone,757,1714646030
Timber,33,1714646030
Vegetables,91,1714646030
Ale,0,1714646035
Approval,77,1714646035
Berries,43,1714646035
Clay,0,1714646035
Eggs,1,1714646035
Firewood,1743,1714646035
Hides,0,1714646035
Iron Ore,158,1714646035
Leather,82,1714646035
Meat,0,1714646035
Planks,256,1714646035
Regional Wealth,1010,1714646035
Roof Tiles,50,1714646035
Stone,757,1714646035
Timber,33,1714646035
Vegetables,91,1714646035
Ale,0,1714646040
Approval,77,1714646040
Berries,43,1714646040
Clay,0,1714646040
Eggs,1,1714646040
Firewood,1743,1714646040
Hides,0,1714646040
Iron Ore,158,1714646040
Leather,82,1714646040
Meat,0,1714646040
Planks,256,1714646040
Regional Wealth,1010,1714646040
Roof Tiles,50,1714646040
Stone,757,1714646040
Timber,33,1714646040
Vegetables,91,1714646040
Ale,0,1714646045
Approval,77,1714646045
Berries,43,1714646045
Clay,0,1714646045
Eggs,1,1714646045
Firewood,1743,1714646045
Hides,0,1714646045
Iron Ore,158,1714646045
Leather,82,1714646045
Meat,0,1714646045
Planks,256,1714646045
Regional Wealth,1010,1714646045
Roof Tiles,50,1714646045
Stone,757,1714646045
Timber,33,1714646045
Vegetables,91,1714646045
Ale,0,1714646050
Approval,77,1714646050
Berries,43,1714646050
Clay,0,1714646050
Eggs,1,1714646050
Firewood,1743,1714646050
Hides,0,1714646050
Iron Ore,158,1714646050
Leather,82,1714646050
Meat,0,1714646050
Planks,256,1714646050
Regional Wealth,1010,1714646050
Roof Tiles,50,1714646050
Stone,757,1714646050
Timber,33,1714646050
Vegetables,91,1714646050
Ale,0,1714646055
Approval,77,1714646055
Berries,43,1714646055
Clay,0,1714646055
Eggs,1,1714646055
Firewood,1743,1714646055
Hides,0,1714646055
Iron Ore,158,1714646055
Leather,82,1714646055
Meat,0,1714646055
Planks,256,1714646055
Regional Wealth,1010,1714646055
Roof Tiles,50,1714646055
Stone,757,1714646055
Timber,33,1714646055
Vegetables,91,1714646055
Ale,0,1714646060
Approval,77,1714646060
Berries,43,1714646060
Clay,0,1714646060
Eggs,1,1714646060
Firewood,1743,1714646060
Hides,0,1714646060
Iron Ore,158,1714646060
Leather,82,1714646060
Meat,0,1714646060
Planks,256,1714646060
Regional Wealth,1010,1714646060
Roof Tiles,50,1714646060
Stone,757,1714646060
Timber,33,1714646060
Vegetables,91,1714646060
Ale,0,1714646065
Approval,77,1714646065
Berries,43,1714646065
Clay,0,1714646065
Eggs,1,1714646065
Firewood,1743,1714646065
Hides,0,1714646065
Iron Ore,158,1714646065
Leather,82,1714646065
Meat,0,1714646065
Planks,256,1714646065
Regional Wealth,1010,1714646065
Roof Tiles,50,1714646065
Stone,757,1714646065
Timber,33,1714646065
Vegetables,91,1714646065
Ale,0,1714646070
Approval,77,1714646070
Berries,43,1714646070
Clay,0,1714646070
Eggs,1,1714646070
Firewood,1743,1714646070
Hides,0,1714646070
Iron Ore,158,1714646070
Leather,82,1714646070
Meat,0,1714646070
Planks,256,1714646070
Regional Wealth,1010,1714646070
Roof Tiles,50,1714646070
Stone,757,1714646070
Timber,33,1714646070
Vegetables,91,1714646070
Ale,0,1714646075
Approval,77,1714646075
Berries,43,1714646075
Clay,0,1714646075
Eggs,1,1714646075
Firewood,1743,1714646075
Hides,0,1714646075
Iron Ore,158,1714646075
Leather,82,1714646075
Meat,0,1714646075
Planks,256,1714646075
Regional Wealth,1010,1714646075
Roof Tiles,50,1714646075
Stone,757,1714646075
Timber,33,1714646075
Vegetables,91,1714646075
Ale,0,1714646080
Approval,77,1714646080
Berries,43,1714646080
Clay,0,1714646080
Eggs,1,1714646080
Firewood,1743,1714646080
Hides,0,1714646080
Iron Ore,158,1714646080
Leather,82,1714646080
Meat,0,1714646080
Planks,256,1714646080
Regional Wealth,1010,1714646080
Roof Tiles,50,1714646080
Stone,757,1714646080
Timber,33,1714646080
Vegetables,91,1714646080
Ale,0,1714646085
Approval,77,1714646085
Berries,43,1714646085
Clay,0,1714646085
Eggs,1,1714646085
Firewood,1743,1714646085
Hides,0,1714646085
Iron Ore,158,1714646085
Leather,82,1714646085
Meat,0,1714646085
Planks,256,1714646085
Regional Wealth,1010,1714646085
Roof Tiles,50,1714646085
Stone,757,1714646085
Timber,33,1714646085
Vegetables,91,1714646085
Ale,0,1714646090
Approval,77,1714646090
Berries,43,1714646090
Clay,0,1714646090
Eggs,1,1714646090
Firewood,1743,1714646090
Hides,0,1714646090
Iron Ore,158,1714646090
Leather,82,1714646090
Meat,0,1714646090
Planks,256,1714646090
Regional Wealth,1010,1714646090
Roof Tiles,50,1714646090
Stone,757,1714646090
Timber,33,1714646090
Vegetables,91,1714646090
Ale,0,1714646095
Approval,77,1714646095
Berries,43,1714646095
Clay,0,1714646095
Eggs,1,1714646095
Firewood,1743,1714646095
Hides,0,1714646095
Iron Ore,158,1714646095
Leather,82,1714646095
Meat,0,1714646095
Planks,256,1714646095
Regional Wealth,1010,1714646095
Roof Tiles,50,1714646095
Stone,757,1714646095
Timber,33,1714646095
Vegetables,91,1714646095
Ale,0,1714646100
Approval,77,1714646100
Berries,43,1714646100
Clay,0,1714646100
Eggs,1,1714646100
Firewood,1743,1714646100
Hides,0,1714646100
Iron Ore,158,1714646100
Leather,82,1714646100
Meat,0,1714646100
Planks,256,1714646100
Regional Wealth,1010,1714646100
Roof Tiles,50,1714646100
Stone,757,1714646100
Timber,33,1714646100
Vegetables,91,1714646100
Ale,0,1714646105
Approval,77,1714646105
Berries,43,1714646105
Clay,0,1714646105
Eggs,1,1714646105
Firewood,1743,1714646105
Hides,0,1714646105
Iron Ore,158,1714646105
Leather,82,1714646105
Meat,0,1714646105
Planks,256,1714646105
Regional Wealth,1010,1714646105
Roof Tiles,50,1714646105
Stone,757,1714646105
Timber,33,1714646105
Vegetables,91,1714646105
Ale,0,1714646110
Approval,77,1714646110
Berries,43,1714646110
Clay,0,1714646110
Eggs,1,1714646110
Firewood,1744,1714646110
Hides,0,1714646110
Iron Ore,158,1714646110
Leather,82,1714646110
Meat,0,1714646110
Planks,256,1714646110
Regional Wealth,1010,1714646110
Roof Tiles,50,1714646110
Stone,757,1714646110
Timber,33,1714646110
Vegetables,90,1714646110
Ale,0,1714646115
Approval,77,1714646115
Berries,43,1714646115
Clay,0,1714646115
Eggs,1,1714646115
Firewood,1745,1714646115
Hides,0,1714646115
Iron Ore,158,1714646115
Leather,82,1714646115
Meat,0,1714646115
Planks,256,1714646115
Regional Wealth,1009,1714646115
Roof Tiles,50,1714646115
Stone,757,1714646115
Timber,33,1714646115
Vegetables,90,1714646115
Ale,0,1714646120
Approval,77,1714646120
Berries,43,1714646120
Clay,0,1714646120
Eggs,1,1714646120
Firewood,1746,1714646120
Hides,0,1714646120
Iron Ore,158,1714646120
Leather,82,1714646120
Meat,0,1714646120
Planks,256,1714646120
Regional Wealth,1009,1714646120
Roof Tiles,50,1714646120
Stone,757,1714646120
Timber,33,1714646120
Vegetables,90,1714646120
Ale,0,1714646125
Approval,69,1714646125
Berries,43,1714646125
Clay,0,1714646125
Eggs,1,1714646125
Firewood,1748,1714646125
Hides,0,1714646125
Iron Ore,158,1714646125
Leather,82,1714646125
Meat,0,1714646125
Planks,256,1714646125
Regional Wealth,1009,1714646125
Roof Tiles,50,1714646125
Stone,757,1714646125
Timber,33,1714646125
Vegetables,90,1714646125
Ale,0,1714646130
Approval,69,1714646130
Berries,43,1714646130
Clay,0,1714646130
Eggs,1,1714646130
Firewood,1751,1714646130
Hides,0,1714646130
Iron Ore,158,1714646130
Leather,82,1714646130
Meat,0,1714646130
Planks,256,1714646130
Regional Wealth,1013,1714646130
Roof Tiles,50,1714646130
Stone,757,1714646130
Timber,33,1714646130
Vegetables,89,1714646130
Ale,0,1714646135
Approval,69,1714646135
Berries,43,1714646135
Clay,0,1714646135
Eggs,1,1714646135
Firewood,1751,1714646135
Hides,0,1714646135
Iron Ore,158,1714646135
Leather,82,1714646135
Meat,0,1714646135
Planks,256,1714646135
Regional Wealth,1013,1714646135
Roof Tiles,50,1714646135
Stone,757,1714646135
Timber,33,1714646135
Vegetables,89,1714646135
Ale,0,1714646140
Approval,69,1714646140
Berries,43,1714646140
Clay,0,1714646140
Eggs,1,1714646140
Firewood,1752,1714646140
Hides,0,1714646140
Iron Ore,158,1714646140
Leather,82,1714646140
Meat,0,1714646140
Planks,256,1714646140
Regional Wealth,1012,1714646140
Roof Tiles,50,1714646140
Stone,757,1714646140
Timber,33,1714646140
Vegetables,88,1714646140
Ale,0,1714646145
Approval,71,1714646145
Berries,43,1714646145
Clay,0,1714646145
Eggs,1,1714646145
Firewood,1753,1714646145
Hides,0,1714646145
Iron Ore,158,1714646145
Leather,82,1714646145
Meat,0,1714646145
Planks,256,1714646145
Regional Wealth,1012,1714646145
Roof Tiles,50,1714646145
Stone,757,1714646145
Timber,33,1714646145
Vegetables,88,1714646145
Ale,0,1714646150
Approval,71,1714646150
Berries,43,1714646150
Clay,0,1714646150
Eggs,1,1714646150
Firewood,1755,1714646150
Hides,0,1714646150
Iron Ore,158,1714646150
Leather,82,1714646150
Meat,0,1714646150
Planks,256,1714646150
Regional Wealth,1012,1714646150
Roof Tiles,50,1714646150
Stone,757,1714646150
Timber,33,1714646150
Vegetables,88,1714646150
Ale,0,1714646155
Approval,71,1714646155
Berries,43,1714646155
Clay,0,1714646155
Eggs,1,1714646155
Firewood,1757,1714646155
Hides,0,1714646155
Iron Ore,158,1714646155
Leather,82,1714646155
Meat,0,1714646155
Planks,256,1714646155
Regional Wealth,1012,1714646155
Roof Tiles,50,1714646155
Stone,757,1714646155
Timber,33,1714646155
Vegetables,88,1714646155
Ale,0,1714670282
Approval,70,1714670282
Berries,43,1714670282
Clay,0,1714670282
Eggs,0,1714670282
Firewood,1779,1714670282
Hides,0,1714670282
Iron Ore,158,1714670282
Leather,83,1714670282
Meat,0,1714670282
Planks,256,1714670282
Regional Wealth,1009,1714670282
Roof Tiles,50,1714670282
Stone,757,1714670282
Timber,33,1714670282
Vegetables,85,1714670282
Ale,0,1714670342
Approval,70,1714670342
Berries,43,1714670342
Clay,0,1714670342
Eggs,0,1714670342
Firewood,1782,1714670342
Hides,0,1714670342
Iron Ore,158,1714670342
Leather,83,1714670342
Meat,0,1714670342
Planks,256,1714670342
Regional Wealth,1009,1714670342
Roof Tiles,50,1714670342
Stone,757,1714670342
Timber,33,1714670342
Vegetables,85,1714670342
Ale,0,1714670402
Approval,70,1714670402
Berries,43,1714670402
Clay,0,1714670402
Eggs,0,1714670402
Firewood,1784,1714670402
Hides,0,1714670402
Iron Ore,158,1714670402
Leather,83,1714670402
Meat,0,1714670402
Planks,256,1714670402
Regional Wealth,1009,1714670402
Roof Tiles,50,1714670402
Stone,757,1714670402
Timber,33,1714670402
Vegetables,85,1714670402
Ale,0,1714670462
Approval,70,1714670462
Berries,43,1714670462
Clay,0,1714670462
Eggs,0,1714670462
Firewood,1785,1714670462
Hides,0,1714670462
Iron Ore,158,1714670462
Leather,83,1714670462
Meat,0,1714670462
Planks,256,1714670462
Regional Wealth,1009,1714670462
Roof Tiles,50,1714670462
Stone,757,1714670462
Timber,33,1714670462
Vegetables,85,1714670462
Ale,0,1714670522
Approval,70,1714670522
Berries,43,1714670522
Clay,0,1714670522
Eggs,0,1714670522
Firewood,1788,1714670522
Hides,0,1714670522
Iron Ore,158,1714670522
Leather,83,1714670522
Meat,0,1714670522
Planks,256,1714670522
Regional Wealth,1009,1714670522
Roof Tiles,50,1714670522
Stone,757,1714670522
Timber,33,1714670522
Vegetables,85,1714670522
Ale,0,1714670582
Approval,70,1714670582
Berries,43,1714670582
Clay,0,1714670582
Eggs,0,1714670582
Firewood,1790,1714670582
Hides,0,1714670582
Iron Ore,158,1714670582
Leather,83,1714670582
Meat,0,1714670582
Planks,256,1714670582
Regional Wealth,1009,1714670582
Roof Tiles,50,1714670582
Stone,757,1714670582
Timber,33,1714670582
Vegetables,85,1714670582
Ale,0,1714670642
Approval,70,1714670642
Berries,43,1714670642
Clay,0,1714670642
Eggs,0,1714670642
Firewood,1794,1714670642
Hides,0,1714670642
Iron Ore,158,1714670642
Leather,83,1714670642
Meat,0,1714670642
Planks,256,1714670642
Regional Wealth,1006,1714670642
Roof Tiles,50,1714670642
Stone,757,1714670642
Timber,33,1714670642
Vegetables,84,1714670642
Ale,0,1714670702
Approval,73,1714670702
Berries,43,1714670702
Clay,0,1714670702
Eggs,0,1714670702
Firewood,1807,1714670702
Hides,0,1714670702
Iron Ore,158,1714670702
Leather,83,1714670702
Meat,0,1714670702
Planks,256,1714670702
Regional Wealth,1007,1714670702
Roof Tiles,50,1714670702
Stone,757,1714670702
Timber,33,1714670702
Vegetables,78,1714670702
Ale,0,1714670762
Approval,69,1714670762
Berries,43,1714670762
Clay,0,1714670762
Eggs,1,1714670762
Firewood,1823,1714670762
Hides,0,1714670762
Iron Ore,158,1714670762
Leather,84,1714670762
Meat,0,1714670762
Planks,256,1714670762
Regional Wealth,1007,1714670762
Roof Tiles,50,1714670762
Stone,757,1714670762
Timber,33,1714670762
Vegetables,67,1714670762
Ale,0,1714670822
Approval,76,1714670822
Berries,43,1714670822
Clay,0,1714670822
Eggs,0,1714670822
Firewood,1848,1714670822
Hides,1,1714670822
Iron Ore,158,1714670822
Leather,84,1714670822
Meat,0,1714670822
Planks,256,1714670822
Regional Wealth,1003,1714670822
Roof Tiles,50,1714670822
Stone,757,1714670822
Timber,33,1714670822
Vegetables,67,1714670822
Ale,0,1714670882
Approval,71,1714670882
Berries,43,1714670882
Clay,0,1714670882
Eggs,0,1714670882
Firewood,1871,1714670882
Hides,0,1714670882
Iron Ore,158,1714670882
Leather,85,1714670882
Meat,0,1714670882
Planks,256,1714670882
Regional Wealth,1002,1714670882
Roof Tiles,50,1714670882
Stone,757,1714670882
Timber,33,1714670882
Vegetables,65,1714670882
Ale,0,1714670942
Approval,79,1714670942
Berries,43,1714670942
Clay,0,1714670942
Eggs,1,1714670942
Firewood,1894,1714670942
Hides,0,1714670942
Iron Ore,158,1714670942
Leather,86,1714670942
Meat,0,1714670942
Planks,256,1714670942
Regional Wealth,998,1714670942
Roof Tiles,50,1714670942
Stone,757,1714670942
Timber,33,1714670942
Vegetables,64,1714670942
Ale,0,1714671002
Approval,73,1714671002
Berries,43,1714671002
Clay,0,1714671002
Eggs,1,1714671002
Firewood,1912,1714671002
Hides,0,1714671002
Iron Ore,158,1714671002
Leather,86,1714671002
Meat,0,1714671002
Planks,256,1714671002
Regional Wealth,995,1714671002
Roof Tiles,50,1714671002
Stone,757,1714671002
Timber,33,1714671002
Vegetables,63,1714671002
Ale,0,1714671062
Approval,81,1714671062
Berries,43,1714671062
Clay,0,1714671062
Eggs,0,1714671062
Firewood,1941,1714671062
Hides,0,1714671062
Iron Ore,158,1714671062
Leather,87,1714671062
Meat,0,1714671062
Planks,256,1714671062
Regional Wealth,989,1714671062
Roof Tiles,50,1714671062
Stone,757,1714671062
Timber,33,1714671062
Vegetables,58,1714671062
Ale,0,1714671122
Approval,79,1714671122
Berries,43,1714671122
Clay,0,1714671122
Eggs,1,1714671122
Firewood,1965,1714671122
Hides,1,1714671122
Iron Ore,158,1714671122
Leather,87,1714671122
Meat,0,1714671122
Planks,256,1714671122
Regional Wealth,988,1714671122
Roof Tiles,50,1714671122
Stone,757,1714671122
Timber,33,1714671122
Vegetables,60,1714671122
Ale,0,1714671182
Approval,74,1714671182
Berries,43,1714671182
Clay,0,1714671182
Eggs,1,1714671182
Firewood,1978,1714671182
Hides,0,1714671182
Iron Ore,158,1714671182
Leather,88,1714671182
Meat,0,1714671182
Planks,256,1714671182
Regional Wealth,990,1714671182
Roof Tiles,50,1714671182
Stone,757,1714671182
Timber,33,1714671182
Vegetables,53,1714671182
Ale,0,1714671242
Approval,82,1714671242
Berries,43,1714671242
Clay,0,1714671242
Eggs,1,1714671242
Firewood,1997,1714671242
Hides,0,1714671242
Iron Ore,158,1714671242
Leather,89,1714671242
Meat,0,1714671242
Planks,256,1714671242
Regional Wealth,985,1714671242
Roof Tiles,50,1714671242
Stone,757,1714671242
Timber,33,1714671242
Vegetables,49,1714671242
Ale,0,1714671302
Approval,78,1714671302
Berries,43,1714671302
Clay,0,1714671302
Eggs,1,1714671302
Firewood,2012,1714671302
Hides,0,1714671302
Iron Ore,158,1714671302
Leather,89,1714671302
Meat,0,1714671302
Planks,256,1714671302
Regional Wealth,985,1714671302
Roof Tiles,50,1714671302
Stone,757,1714671302
Timber,33,1714671302
Vegetables,42,1714671302
Ale,0,1714671362
Approval,84,1714671362
Berries,43,1714671362
Clay,0,1714671362
Eggs,0,1714671362
Firewood,2036,1714671362
Hides,0,1714671362
Iron Ore,158,1714671362
Leather,90,1714671362
Meat,0,1714671362
Planks,256,1714671362
Regional Wealth,981,1714671362
Roof Tiles,50,1714671362
Stone,757,1714671362
Timber,33,1714671362
Vegetables,34,1714671362
Ale,0,1714671422
Approval,78,1714671422
Berries,43,1714671422
Clay,0,1714671422
Eggs,1,1714671422
Firewood,2057,1714671422
Hides,1,1714671422
Iron Ore,158,1714671422
Leather,90,1714671422
Meat,0,1714671422
Planks,256,1714671422
Regional Wealth,981,1714671422
Roof Tiles,50,1714671422
Stone,757,1714671422
Timber,33,1714671422
Vegetables,29,1714671422
Ale,0,1714671482
Approval,77,1714671482
Berries,43,1714671482
Clay,0,1714671482
Eggs,1,1714671482
Firewood,2080,1714671482
Hides,0,1714671482
Iron Ore,158,1714671482
Leather,91,1714671482
Meat,0,1714671482
Planks,256,1714671482
Regional Wealth,980,1714671482
Roof Tiles,50,1714671482
Stone,757,1714671482
Timber,33,1714671482
Vegetables,24,1714671482
Ale,0,1714671542
Approval,84,1714671542
Berries,43,1714671542
Clay,0,1714671542
Eggs,0,1714671542
Firewood,2109,1714671542
Hides,0,1714671542
Iron Ore,158,1714671542
Leather,92,1714671542
Meat,0,1714671542
Planks,256,1714671542
Regional Wealth,974,1714671542
Roof Tiles,50,1714671542
Stone,757,1714671542
Timber,33,1714671542
Vegetables,25,1714671542
Ale,0,1714671602
Approval,79,1714671602
Berries,43,1714671602
Clay,0,1714671602
Eggs,0,1714671602
Firewood,2124,1714671602
Hides,0,1714671602
Iron Ore,158,1714671602
Leather,92,1714671602
Meat,0,1714671602
Planks,256,1714671602
Regional Wealth,973,1714671602
Roof Tiles,50,1714671602
Stone,757,1714671602
Timber,33,1714671602
Vegetables,25,1714671602
Ale,0,1714671662
Approval,87,1714671662
Berries,43,1714671662
Clay,0,1714671662
Eggs,1,1714671662
Firewood,2148,1714671662
Hides,0,1714671662
Iron Ore,158,1714671662
Leather,93,1714671662
Meat,0,1714671662
Planks,256,1714671662
Regional Wealth,968,1714671662
Roof Tiles,50,1714671662
Stone,757,1714671662
Timber,33,1714671662
Vegetables,23,1714671662
Ale,5,1714671722
Approval,85,1714671722
Berries,31,1714671722
Clay,0,1714671722
Eggs,1,1714671722
Firewood,2149,1714671722
Hides,1,1714671722
Iron Ore,158,1714671722
Leather,93,1714671722
Meat,2,1714671722
Planks,256,1714671722
Regional Wealth,910,1714671722
Roof Tiles,50,1714671722
Stone,705,1714671722
Timber,33,1714671722
Vegetables,19,1714671722
Ale,0,1714671782
Approval,95,1714671782
Berries,31,1714671782
Clay,0,1714671782
Eggs,0,1714671782
Firewood,2148,1714671782
Hides,0,1714671782
Iron Ore,158,1714671782
Leather,97,1714671782
Meat,3,1714671782
Planks,256,1714671782
Regional Wealth,881,1714671782
Roof Tiles,50,1714671782
Stone,682,1714671782
Timber,33,1714671782
Vegetables,19,1714671782
Ale,0,1714671842
Approval,92,1714671842
Berries,31,1714671842
Clay,0,1714671842
Eggs,1,1714671842
Firewood,2145,1714671842
Hides,3,1714671842
Iron Ore,158,1714671842
Leather,100,1714671842
Meat,9,1714671842
Planks,256,1714671842
Regional Wealth,893,1714671842
Roof Tiles,50,1714671842
Stone,629,1714671842
Timber,33,1714671842
Vegetables,19,1714671842
Ale,0,1714671902
Approval,84,1714671902
Berries,31,1714671902
Clay,0,1714671902
Eggs,1,1714671902
Firewood,2140,1714671902
Hides,2,1714671902
Iron Ore,158,1714671902
Leather,104,1714671902
Meat,9,1714671902
Planks,256,1714671902
Regional Wealth,907,1714671902
Roof Tiles,50,1714671902
Stone,581,1714671902
Timber,33,1714671902
Vegetables,19,1714671902
Ale,4,1714671962
Approval,96,1714671962
Berries,31,1714671962
Clay,0,1714671962
Eggs,0,1714671962
Firewood,2137,1714671962
Hides,1,1714671962
Iron Ore,158,1714671962
Leather,108,1714671962
Meat,9,1714671962
Planks,256,1714671962
Regional Wealth,913,1714671962
Roof Tiles,50,1714671962
Stone,529,1714671962
Timber,33,1714671962
Vegetables,19,1714671962
Ale,0,1714672022
Approval,92,1714672022
Berries,31,1714672022
Clay,0,1714672022
Eggs,0,1714672022
Firewood,2121,1714672022
Hides,0,1714672022
Iron Ore,158,1714672022
Leather,110,1714672022
Meat,2,1714672022
Planks,256,1714672022
Regional Wealth,955,1714672022
Roof Tiles,50,1714672022
Stone,502,1714672022
Timber,33,1714672022
Vegetables,21,1714672022
Ale,0,1714672082
Approval,100,1714672082
Berries,31,1714672082
Clay,0,1714672082
Eggs,1,1714672082
Firewood,2113,1714672082
Hides,2,1714672082
Iron Ore,158,1714672082
Leather,113,1714672082
Meat,0,1714672082
Planks,256,1714672082
Regional Wealth,892,1714672082
Roof Tiles,50,1714672082
Stone,500,1714672082
Timber,33,1714672082
Vegetables,33,1714672082
Ale,0,1714672142
Approval,95,1714672142
Berries,31,1714672142
Clay,0,1714672142
Eggs,0,1714672142
Firewood,2110,1714672142
Hides,1,1714672142
Iron Ore,158,1714672142
Leather,114,1714672142
Meat,0,1714672142
Planks,256,1714672142
Regional Wealth,829,1714672142
Roof Tiles,50,1714672142
Stone,500,1714672142
Timber,33,1714672142
Vegetables,33,1714672142
Ale,0,1714672202
Approval,89,1714672202
Berries,32,1714672202
Clay,0,1714672202
Eggs,0,1714672202
Firewood,2108,1714672202
Hides,1,1714672202
Iron Ore,158,1714672202
Leather,117,1714672202
Meat,0,1714672202
Planks,256,1714672202
Regional Wealth,763,1714672202
Roof Tiles,50,1714672202
Stone,500,1714672202
Timber,33,1714672202
Vegetables,46,1714672202
Ale,2,1714672262
Approval,100,1714672262
Berries,62,1714672262
Clay,0,1714672262
Eggs,1,1714672262
Firewood,2084,1714672262
Hides,0,1714672262
Iron Ore,158,1714672262
Leather,120,1714672262
Meat,3,1714672262
Planks,256,1714672262
Regional Wealth,705,1714672262
Roof Tiles,50,1714672262
Stone,500,1714672262
Timber,33,1714672262
Vegetables,50,1714672262
Ale,0,1714672322
Approval,94,1714672322
Berries,98,1714672322
Clay,0,1714672322
Eggs,1,1714672322
Firewood,2066,1714672322
Hides,0,1714672322
Iron Ore,158,1714672322
Leather,122,1714672322
Meat,0,1714672322
Planks,256,1714672322
Regional Wealth,709,1714672322
Roof Tiles,50,1714672322
Stone,500,1714672322
Timber,33,1714672322
Vegetables,50,1714672322
Ale,0,1714672382
Approval,100,1714672382
Berries,134,1714672382
Clay,0,1714672382
Eggs,0,1714672382
Firewood,2046,1714672382
Hides,0,1714672382
Iron Ore,158,1714672382
Leather,124,1714672382
Meat,0,1714672382
Planks,256,1714672382
Regional Wealth,655,1714672382
Roof Tiles,50,1714672382
Stone,500,1714672382
Timber,33,1714672382
Vegetables,50,1714672382
Ale,0,1714672442
Approval,99,1714672442
Berries,165,1714672442
Clay,0,1714672442
Eggs,1,1714672442
Firewood,2038,1714672442
Hides,2,1714672442
Iron Ore,158,1714672442
Leather,125,1714672442
Meat,2,1714672442
Planks,256,1714672442
Regional Wealth,601,1714672442
Roof Tiles,50,1714672442
Stone,500,1714672442
Timber,33,1714672442
Vegetables,50,1714672442
Ale,2,1714672502
Approval,93,1714672502
Berries,187,1714672502
Clay,0,1714672502
Eggs,1,1714672502
Firewood,2028,1714672502
Hides,1,1714672502
Iron Ore,158,1714672502
Leather,125,1714672502
Meat,3,1714672502
Planks,256,1714672502
Regional Wealth,542,1714672502
Roof Tiles,50,1714672502
Stone,500,1714672502
Timber,33,1714672502
Vegetables,50,1714672502
Ale,5,1714672562
Approval,100,1714672562
Berries,195,1714672562
Clay,0,1714672562
Eggs,0,1714672562
Firewood,2018,1714672562
Hides,0,1714672562
Iron Ore,158,1714672562
Leather,129,1714672562
Meat,5,1714672562
Planks,256,1714672562
Regional Wealth,484,1714672562
Roof Tiles,50,1714672562
Stone,500,1714672562
Timber,33,1714672562
Vegetables,50,1714672562
Ale,0,1714672622
Approval,98,1714672622
Berries,186,1714672622
Clay,0,1714672622
Eggs,0,1714672622
Firewood,1997,1714672622
Hides,0,1714672622
Iron Ore,158,1714672622
Leather,131,1714672622
Meat,7,1714672622
Planks,256,1714672622
Regional Wealth,504,1714672622
Roof Tiles,50,1714672622
Stone,500,1714672622
Timber,33,1714672622
Vegetables,54,1714672622
Ale,0,1714672682
Approval,100,1714672682
Berries,182,1714672682
Clay,0,1714672682
Eggs,1,1714672682
Firewood,1980,1714672682
Hides,0,1714672682
Iron Ore,158,1714672682
Leather,133,1714672682
Meat,9,1714672682
Planks,256,1714672682
Regional Wealth,451,1714672682
Roof Tiles,50,1714672682
Stone,500,1714672682
Timber,33,1714672682
Vegetables,64,1714672682
Ale,0,1714672742
Approval,100,1714672742
Berries,182,1714672742
Clay,0,1714672742
Eggs,0,1714672742
Firewood,1969,1714672742
Hides,0,1714672742
Iron Ore,158,1714672742
Leather,135,1714672742
Meat,11,1714672742
Planks,256,1714672742
Regional Wealth,403,1714672742
Roof Tiles,50,1714672742
Stone,500,1714672742
Timber,33,1714672742
Vegetables,63,1714672742
Ale,4,1714672802
Approval,100,1714672802
Berries,182,1714672802
Clay,0,1714672802
Eggs,0,1714672802
Firewood,1959,1714672802
Hides,0,1714672802
Iron Ore,158,1714672802
Leather,136,1714672802
Meat,13,1714672802
Planks,256,1714672802
Regional Wealth,331,1714672802
Roof Tiles,50,1714672802
Stone,500,1714672802
Timber,33,1714672802
Vegetables,74,1714672802
Ale,0,1714672862
Approval,100,1714672862
Berries,182,1714672862
Clay,0,1714672862
Eggs,1,1714672862
Firewood,1939,1714672862
Hides,0,1714672862
Iron Ore,158,1714672862
Leather,138,1714672862
Meat,15,1714672862
Planks,256,1714672862
Regional Wealth,324,1714672862
Roof Tiles,50,1714672862
Stone,500,1714672862
Timber,33,1714672862
Vegetables,78,1714672862
Ale,0,1714672922
Approval,100,1714672922
Berries,182,1714672922
Clay,0,1714672922
Eggs,1,1714672922
Firewood,1923,1714672922
Hides,0,1714672922
Iron Ore,158,1714672922
Leather,138,1714672922
Meat,12,1714672922
Planks,256,1714672922
Regional Wealth,261,1714672922
Roof Tiles,50,1714672922
Stone,500,1714672922
Timber,33,1714672922
Vegetables,78,1714672922
Ale,0,1714672982
Approval,100,1714672982
Berries,182,1714672982
Clay,0,1714672982
Eggs,0,1714672982
Firewood,1912,1714672982
Hides,0,1714672982
Iron Ore,158,1714672982
Leather,141,1714672982
Meat,13,1714672982
Planks,256,1714672982
Regional Wealth,183,1714672982
Roof Tiles,50,1714672982
Stone,500,1714672982
Timber,33,1714672982
Vegetables,78,1714672982
Ale,0,1714673042
Approval,100,1714673042
Berries,182,1714673042
Clay,0,1714673042
Eggs,1,1714673042
Firewood,1904,1714673042
Hides,0,1714673042
Iron Ore,158,1714673042
